class,comment_text
0.0,"Mike Krzyzewski was just complaining, a sore loser.  Brooks nailed a beautiful shoot from way-out.  BTW - Brooks took the shoot to avoid expiring the shot-clock.
"
0.0,"Oh a spontaneous protest complete with fancy posters and printed T Shirts. These protesters  are really feed up with making America great again, they hate America.
"
0.0,"I concur, if my assumption is correct- that not every possible procedure, test, and intervention are feasible for every human being in all of society.  I do believe that the situation pre-ACA of health care = emergency room does not conform to magisterial teaching.
"
0.0,"Good for you.  Obamacare is the worst thing that could have happened to the rest of us that had or continue to have private insurance.  More welfare with the hard working folks picking up the tab.
"
0.0,"Dude, what are you rambling on and on about.  He suggests that you watch videos of events that keep making the news so you can possibly make an informed judgment, you say you aren't interested in reality and unleash this canned anti-lib'ral boogie monster diatribe.
"
0.0,"The therapeutic answer is more refrigerated dormitories to house the First World snowflakes.
"
0.0,"Thanks, Bob. 'Just repeating what I read on an online """"survival"""" site. Always good to be corrected. Bear spray is a lot more expensive tho'. Any cheaper suggestions?
"
0.0,"need a traffic light at Crosby and oak harbor street
"
1.0,"Oh please.  Spare me.  They hack into both campaigns but only dole out dirt at key points that hurt Clinton?  Clinton challenged Putin while Trump spoons with him.  And we're to believe that their actions weren't targeted?  How stupid do you think we are?  Oh...right.
"
0.0,"Starring a comment does not necessarily imply agreement, no matter what you may infer.  Starring a comment is an action that shows someone recognizes a person's input as valuable.
"
0.0,"Gavin O'malley:   How many people in Alaska do you suppose follow/comment on the news in Rochester,NY?
"
0.0,"Technically, an automatic judicial recount only occurs if the difference is less than 0.2% so in both Coquitlam-Burke Mountain and Richmond-Queensborough as well as possibly Courtenay-Comox depending on the lead are outside this.  Nonetheless a candidate can go to a judge to ask for one and considering the high stakes, I suspect most judges would be fairly lenient in granting one.  If there was a clear winner they would be much less likely and I would argue it is a waste of time, but due to the overall closeness I am fine with a recount in the closest ones, at least that way we can be certain the composition of the legislature is accurate.
"
0.0,"Culture is not about buying or selling. Look it up. While you are at it, look up philistinism.
"
0.0,"Can't have it both ways.  He deserved it or not regardless of other factors you bring up.
"
0.0,"Whatever conflicts Mueller may have (imaginary or not) it's certain that Manafort has committed tax evasion, tax fraud and that he's failed to declare foreign accounts.  Whether Mueller resigns or not, Manafort still stares 25+years in prison,  massive fines, etc. This is without any additional evidence the Ukrainians may provide...
"
0.0,"Any person having average IQ and moderate understanding of things can not clearly read what you wanted to convey in this article. It's ambiguous messed up writing.
"
0.0,"You left off the undisputed heavyweight champion of political assassinations worldwide - the USA.
"
1.0,"Given that the Sun's spots care not one whit what Ontario or Canada does this is nothing but a blatant tax grab as with most of the other jurisdictions in Canada and the sun will continue doing its thing. How naive and gullible Canadians are.
"
0.0,"Harley's can't corner for shit and unless your an exceptional rider on heavy bikes like these it's very hard to hold your line. If your going in hot and it's a decreasing radius corner on a heavy bad handling HD your roadkill.
"
0.0,"This is crazy, once again giving big business a tax break. I believe Oregon is one of the worse states for collecting big business /corporation taxes. What about us small people? Do retirees get a property tax break? NO!! Did retirees get any Cola increase from Social Security for two years? No!!  But do our property taxes increase? Yes!! Do the disabled? No!! Time to vote these guys out!
"
0.0,"You speak a lot of should's, which are your moral determinations of what is right and wrong behavior in this regard. You have every right to  hold those views, live by them, and act according to them.  But they are not legal views. The court of public opinion has no legal power over anybody. If somebody metes out vigilante justice (regardless of court outcomes): they are committing a crime and ought to end up in jail themselves.  The law says you have a right to an opinion on the guilt of accused people, neither the law or Professor De Vos claimed you have an unlimited right to ACT on that opinion.  How you choose to act on it - is entirely up to your personal morality. Though, as a rather rightwing person, I find your position odd. Isn't conservativism all about PERSONAL responsibility ? Surely it's not your responsibility if your opinion leads OTHERS to commit a crime ?  If you encourage the crime: then that's different, incitement to violence is itself a crime.
"
